treatment,species,p,log2FC,q,-log10p
C18:0,PI(O-16:0_16:0),0.2376703489746968,-0.8717304739321371,0.6659347094129703,0.6240249959599496
C18:0,PI(O-16:0_16:1),0.038396575082494534,-3.1049544895519317,0.49915547607242894,1.415707511196955
C18:0,PI(O-16:0_18:1),0.13227390966521402,-1.5190233671185758,0.6364670863221588,0.8785258093453503
C18:0,PI(O-16:0_20:4),1.0,-0.5228416687291,1.0,-4.342945178152237e-11
C18:0,PI(O-16:0_22:5),0.4493343693343693,-0.7152164631477014,0.7619148001756697,0.3474303610980087
C18:0,PI(O-16:0_22:6),0.25215178315514397,-0.48873434258321846,0.6659347094129703,0.5983379560984218
C18:0,PI(O-17:1_23:3),0.7353319144623491,0.173146714773547,0.8888661551577152,0.13351658455520587
C18:0,PI(O-18:0_18:1),0.2376703489746968,-1.5902445882015463,0.6659347094129703,0.6240249959599496
C18:0,PI(O-18:0_20:4),0.4256758490976008,-1.0444782179324816,0.7619148001756697,0.37092098890612674
C18:0,PI(O-18:0_22:5),0.11702351208552099,-1.487299077299033,0.6364670863221588,0.9317268717021295
C18:0,PI(O-18:0_22:6),0.15811202844831973,-2.186287188679768,0.6490914852088915,0.8010350893755247
C18:0,PI(O-18:1_22:6),0.2974449569297214,-2.357621141206174,0.6659347094129703,0.5265933898344284
C18:0,PI(O-7:0_11:0),0.2376703489746968,0.11661617022625881,0.6659347094129703,0.6240249959599496
C18:0,PI(P-11:0_21:1),0.2596020404716057,0.27697508386406244,0.6659347094129703,0.5856918981370562
C18:0,PI(P-11:0_22:1),0.29786873296076954,1.0309403223637736,0.6659347094129703,0.525975081786091
C18:0,PI(P-20:6_23:2),0.3887328130806392,0.2792335781884967,0.7395404736656062,0.410348798751759
C18:0,PI(P-7:0_21:0),0.14687701992049818,0.44292544951151686,0.6364670863221588,0.833046147429479
C18:0,PI(P-9:0_22:1),0.5845352071439027,0.3154803194754067,0.8141740385218645,0.23318932564625744
C18:0+C18:1,PI(12:0_16:0),0.17314944404805765,-4.939548095128868,0.4657122977844309,0.7615788983034825
C18:0+C18:1,PI(14:0_16:0),0.41807086887178424,-1.1427409693331492,0.6938197398297696,0.3787500928790761
C18:0+C18:1,PI(14:0_20:4),0.006269568054130859,-3.327457873954714,0.1766867762291103,2.2027623722054854
C18:0+C18:1,PI(15:0_16:0),0.5221754938271086,-1.7642993772862632,0.7616446824839954,0.2821835137883794
C18:0+C18:1,PI(15:1_17:1),0.2765984488043891,-1.2245838794052932,0.5393669751685588,0.5581502596357952
C18:0+C18:1,PI(16:0_14:1),0.1661697062154728,-1.5388244100193949,0.4629013244573885,0.7794481476950808
C18:0+C18:1,PI(16:0_16:0),0.3827635623974297,-0.16109769061168605,0.6634568414888782,0.41706941195970587
C18:0+C18:1,PI(16:0_16:1),0.4551233155352149,-0.7644974496911917,0.7395753877447242,0.34187091533443004
C18:0+C18:1,PI(16:0_16:3),0.23370432008875947,-0.0654014046610979,0.5063593601923121,0.6313332592945632
C18:0+C18:1,PI(16:0_17:0),0.5761158495712273,-0.368096760931797,0.7616446824839954,0.2394901766219939
C18:0+C18:1,PI(16:0_17:1),0.5453996750793286,-0.42133327204089105,0.7616446824839954,0.2632851250446771
C18:0+C18:1,PI(16:0_18:0),0.709751982063195,-0.0500607444677336,0.8929137838859551,0.1488933859224493
C18:0+C18:1,PI(16:0_18:1),0.756524050574394,-0.11364159978635895,0.9366488245206782,0.12117726075494678
C18:0+C18:1,PI(16:0_19:3),0.09949032660703143,-1.1607318618095444,0.42289353158918386,1.002219142992794
C18:0+C18:1,PI(16:0_20:3),0.5761158495712273,0.13671243725946525,0.7616446824839954,0.2394901766219939
C18:0+C18:1,PI(16:0_20:4),0.709751982063195,0.020369282117462625,0.8929137838859551,0.1488933859224493
C18:0+C18:1,PI(16:0_20:5),0.9505928853754944,-0.6004569029176658,1.0,0.022005440420280516
C18:0+C18:1,PI(16:0_22:6),0.9013649076578141,-0.16485734190807666,0.9902318703846408,0.04509935403496214
C18:0+C18:1,PI(16:1_18:1),0.8041571319603358,-0.13885405977272336,0.9503675195894877,0.09465908194917694
C18:0+C18:1,PI(16:1_18:2),0.8041571319603358,-0.04982024616468982,0.9503675195894877,0.09465908194917694
C18:0+C18:1,PI(16:1_22:6),0.2094110440792363,0.2901264752056936,0.49497155873274035,0.6790004176924328
C18:0+C18:1,PI(17:0_18:0),0.07491967732242333,0.8669117312809288,0.41740963079635857,1.1254041012108837
C18:0+C18:1,PI(17:0_18:1),0.5761158495712273,-0.1226508217821376,0.7616446824839954,0.2394901766219939
