species,sample,cellline,sensitivity,group,treatment,pct
PI(17:0_22:6),Area[s46-1],H460,C18,Sensitive,Ctr,0.03495863556729869
PI(26:1_14:2),Area[s46-1],H460,C18,Sensitive,Ctr,0.07515836071404022
PI(24:3_16:0),Area[s46-1],H460,C18,Sensitive,Ctr,0.010952165262115328
PI(18:0_22:3),Area[s46-1],H460,C18,Sensitive,Ctr,1.2951823311901114
PI(18:0_21:3),Area[s46-1],H460,C18,Sensitive,Ctr,0.5857494366961169
PI(19:0_21:4),Area[s46-1],H460,C18,Sensitive,Ctr,0.042269966472309614
PI(18:0_22:4),Area[s46-1],H460,C18,Sensitive,Ctr,1.997332477814874
PI(P-7:0_21:0),Area[s46-1],H460,C18,Sensitive,Ctr,0.49602184770462926
PI(16:0_18:0),Area[s46-1],H460,C18,Sensitive,Ctr,1.8488391465492617
PI(18:1_19:1),Area[s46-1],H460,C18,Sensitive,Ctr,0.8215024655793022
PI(18:0_20:1),Area[s46-1],H460,C18,Sensitive,Ctr,0.6374275640604323
PI(17:1_20:4),Area[s46-1],H460,C18,Sensitive,Ctr,0.012871021127056508
PI(18:1_21:3),Area[s46-1],H460,C18,Sensitive,Ctr,0.334940819881292
PI(O-13:1_15:0),Area[s46-1],H460,C18,Sensitive,Ctr,0.49556333865711155
PI(P-11:0_21:1),Area[s46-1],H460,C18,Sensitive,Ctr,0.02616541067356446
PI(14:0_16:0),Area[s46-1],H460,C18,Sensitive,Ctr,0.013256192684426451
PI(14:0_20:4),Area[s46-1],H460,C18,Sensitive,Ctr,0.005123208927679798
PI(12:0_16:0),Area[s46-1],H460,C18,Sensitive,Ctr,0.0
PI(O-16:0_16:0),Area[s46-1],H460,C18,Sensitive,Ctr,0.014887066491452028
PI(O-16:0_18:1),Area[s46-1],H460,C18,Sensitive,Ctr,0.042464367143093186
PI(O-18:0_18:1),Area[s46-1],H460,C18,Sensitive,Ctr,0.01238695163218902
PI(18:0_18:0),Area[s46-1],H460,C18,Sensitive,Ctr,0.04464528231903194
PI(O-18:0_20:4),Area[s46-1],H460,C18,Sensitive,Ctr,0.013353241338767282
PI(20:4_20:4),Area[s46-1],H460,C18,Sensitive,Ctr,0.004966474103863488
PI(P-11:0_22:1),Area[s46-1],H460,C18,Sensitive,Ctr,0.008291001023792259
PI(19:1_20:4),Area[s46-1],H460,C18,Sensitive,Ctr,0.14165548788430946
PI(16:1_22:6),Area[s46-1],H460,C18,Sensitive,Ctr,0.07938071878541146
PI(15:0_16:0),Area[s46-1],H460,C18,Sensitive,Ctr,0.006986599208738437
PI(18:1_14:2),Area[s46-1],H460,C18,Sensitive,Ctr,0.08384922075423275
PI(16:0_16:3),Area[s46-1],H460,C18,Sensitive,Ctr,0.08841501800333101
PI(16:0_17:0),Area[s46-1],H460,C18,Sensitive,Ctr,0.07435719761266263
PI(17:0_18:0),Area[s46-1],H460,C18,Sensitive,Ctr,1.4361543038327504
PI(4:0_10:3),Area[s46-1],H460,C18,Sensitive,Ctr,0.045872332296334306
PI(P-9:0_22:1),Area[s46-1],H460,C18,Sensitive,Ctr,0.006585342982484798
PI(O-18:1_22:6),Area[s46-1],H460,C18,Sensitive,Ctr,0.0029551582669692525
PI(O-18:0_22:6),Area[s46-1],H460,C18,Sensitive,Ctr,0.006321610249575194
PI(O-16:0_16:1),Area[s46-1],H460,C18,Sensitive,Ctr,0.005316528210033306
PI(16:0_19:3),Area[s46-1],H460,C18,Sensitive,Ctr,0.02728230451750718
PI(O-18:0_22:5),Area[s46-1],H460,C18,Sensitive,Ctr,0.0
PI(18:0_22:2),Area[s46-1],H460,C18,Sensitive,Ctr,0.4641243508991337
PI(36:9),Area[s46-1],H460,C18,Sensitive,Ctr,0.06106501917731574
PI(O-7:0_11:0),Area[s46-1],H460,C18,Sensitive,Ctr,0.04724461365422678
PI(O-17:1_23:3),Area[s46-1],H460,C18,Sensitive,Ctr,0.022970420593203086
PI(O-16:0),Area[s46-1],H460,C18,Sensitive,Ctr,0.004330876689904896
PI(18:0_19:1),Area[s46-1],H460,C18,Sensitive,Ctr,0.3357940873470511
PI(P-20:6_23:2),Area[s46-1],H460,C18,Sensitive,Ctr,0.2831015374453868
PI(18:1_24:5),Area[s46-1],H460,C18,Sensitive,Ctr,0.09451496843904014
PI(16:0_16:1),Area[s51-1],OVCAR5,C18,Sensitive,Ctr,0.8225506239837844
PI(16:1_18:2),Area[s51-1],OVCAR5,C18,Sensitive,Ctr,0.10512265301479491
PI(16:1_18:1),Area[s51-1],OVCAR5,C18,Sensitive,Ctr,1.3215872643150006
PI(16:0_18:1),Area[s51-1],OVCAR5,C18,Sensitive,Ctr,10.365252959951944
PI(16:0_20:5),Area[s51-1],OVCAR5,C18,Sensitive,Ctr,0.1008891396714049
PI(16:0_20:4),Area[s51-1],OVCAR5,C18,Sensitive,Ctr,1.6598724531916298
PI(22:1_14:2),Area[s51-1],OVCAR5,C18,Sensitive,Ctr,0.12997285174539927
PI(16:0_20:3),Area[s51-1],OVCAR5,C18,Sensitive,Ctr,1.7899658197303796
PI(18:0_18:2),Area[s51-1],OVCAR5,C18,Sensitive,Ctr,5.182251310466537
PI(18:0_18:1),Area[s51-1],OVCAR5,C18,Sensitive,Ctr,23.197686386316434
PI(18:1_18:0),Area[s51-1],OVCAR5,C18,Sensitive,Ctr,0.18555614300829837
PI(36:1),Area[s51-1],OVCAR5,C18,Sensitive,Ctr,0.10129860064614878
PI(16:0_22:6),Area[s51-1],OVCAR5,C18,Sensitive,Ctr,0.6818716441786247
PI(18:1_20:4),Area[s51-1],OVCAR5,C18,Sensitive,Ctr,2.4759131109081274
PI(18:0_20:4),Area[s51-1],OVCAR5,C18,Sensitive,Ctr,21.597748704362267
PI(18:0_20:3),Area[s51-1],OVCAR5,C18,Sensitive,Ctr,3.282399545935703
PI(18:1_22:6),Area[s51-1],OVCAR5,C18,Sensitive,Ctr,0.2870707036276642
PI(22:6_18:0),Area[s51-1],OVCAR5,C18,Sensitive,Ctr,2.996844696642126
PI(18:0_22:5),Area[s51-1],OVCAR5,C18,Sensitive,Ctr,4.079877302442486
PI(16:0_14:1),Area[s51-1],OVCAR5,C18,Sensitive,Ctr,0.026849749622140626
PI(15:1_17:1),Area[s51-1],OVCAR5,C18,Sensitive,Ctr,0.03333513803341614
PI(16:0_16:0),Area[s51-1],OVCAR5,C18,Sensitive,Ctr,0.6903003539837451
PI(16:0_17:1),Area[s51-1],OVCAR5,C18,Sensitive,Ctr,0.1703959071427757
PI(O-16:0_20:4),Area[s51-1],OVCAR5,C18,Sensitive,Ctr,0.3132978328868953
PI(17:1_18:1),Area[s51-1],OVCAR5,C18,Sensitive,Ctr,0.28227132098991126
PI(17:0_18:1),Area[s51-1],OVCAR5,C18,Sensitive,Ctr,0.6250376010043873
PI(O-16:0_22:6),Area[s51-1],OVCAR5,C18,Sensitive,Ctr,0.06960538101451802
PI(O-16:0_22:5),Area[s51-1],OVCAR5,C18,Sensitive,Ctr,0.22872958571392277
PI(17:0_20:4),Area[s51-1],OVCAR5,C18,Sensitive,Ctr,0.18909914808671308
PI(18:0_19:3),Area[s51-1],OVCAR5,C18,Sensitive,Ctr,0.2134576426554833
PI(18:0_20:2),Area[s51-1],OVCAR5,C18,Sensitive,Ctr,3.219884422559417
PI(17:0_22:6),Area[s51-1],OVCAR5,C18,Sensitive,Ctr,0.058109820860975395
PI(26:1_14:2),Area[s51-1],OVCAR5,C18,Sensitive,Ctr,0.0672138957582818
PI(24:3_16:0),Area[s51-1],OVCAR5,C18,Sensitive,Ctr,0.007551673799398521
PI(18:0_22:3),Area[s51-1],OVCAR5,C18,Sensitive,Ctr,0.4335471120461883
PI(18:0_21:3),Area[s51-1],OVCAR5,C18,Sensitive,Ctr,0.4761962372326186
PI(19:0_21:4),Area[s51-1],OVCAR5,C18,Sensitive,Ctr,0.04057848680062826
PI(18:0_22:4),Area[s51-1],OVCAR5,C18,Sensitive,Ctr,1.5126668969929749
PI(P-7:0_21:0),Area[s51-1],OVCAR5,C18,Sensitive,Ctr,0.9234364897581979
PI(16:0_18:0),Area[s51-1],OVCAR5,C18,Sensitive,Ctr,2.0540390999923943
PI(18:1_19:1),Area[s51-1],OVCAR5,C18,Sensitive,Ctr,0.7906021819187161
PI(18:0_20:1),Area[s51-1],OVCAR5,C18,Sensitive,Ctr,0.7416459431992933
PI(17:1_20:4),Area[s51-1],OVCAR5,C18,Sensitive,Ctr,0.043639948244130554
PI(18:1_21:3),Area[s51-1],OVCAR5,C18,Sensitive,Ctr,0.2659742333337502
PI(O-13:1_15:0),Area[s51-1],OVCAR5,C18,Sensitive,Ctr,0.9300450429347635
PI(P-11:0_21:1),Area[s51-1],OVCAR5,C18,Sensitive,Ctr,0.0297676710205625
PI(14:0_16:0),Area[s51-1],OVCAR5,C18,Sensitive,Ctr,0.040672483429053725
PI(14:0_20:4),Area[s51-1],OVCAR5,C18,Sensitive,Ctr,0.012103100818509226
PI(12:0_16:0),Area[s51-1],OVCAR5,C18,Sensitive,Ctr,0.002873469961516701
PI(O-16:0_16:0),Area[s51-1],OVCAR5,C18,Sensitive,Ctr,0.0650855068043101
PI(O-16:0_18:1),Area[s51-1],OVCAR5,C18,Sensitive,Ctr,0.2638287397521338
PI(O-18:0_18:1),Area[s51-1],OVCAR5,C18,Sensitive,Ctr,0.23010772661359596
PI(18:0_18:0),Area[s51-1],OVCAR5,C18,Sensitive,Ctr,0.19312193206124045
PI(O-18:0_20:4),Area[s51-1],OVCAR5,C18,Sensitive,Ctr,0.3049343494916099
PI(20:4_20:4),Area[s51-1],OVCAR5,C18,Sensitive,Ctr,0.0050944558088918904
PI(P-11:0_22:1),Area[s51-1],OVCAR5,C18,Sensitive,Ctr,0.005896306060475645
PI(19:1_20:4),Area[s51-1],OVCAR5,C18,Sensitive,Ctr,0.18429566257008248
PI(16:1_22:6),Area[s51-1],OVCAR5,C18,Sensitive,Ctr,0.2708941761491404
PI(15:0_16:0),Area[s51-1],OVCAR5,C18,Sensitive,Ctr,0.019380931693344896
PI(18:1_14:2),Area[s51-1],OVCAR5,C18,Sensitive,Ctr,0.1030507105929674
PI(16:0_16:3),Area[s51-1],OVCAR5,C18,Sensitive,Ctr,0.10493397137152508
PI(16:0_17:0),Area[s51-1],OVCAR5,C18,Sensitive,Ctr,0.1963587841724177
PI(17:0_18:0),Area[s51-1],OVCAR5,C18,Sensitive,Ctr,1.7703247997678238
PI(4:0_10:3),Area[s51-1],OVCAR5,C18,Sensitive,Ctr,0.07550988082899726
PI(P-9:0_22:1),Area[s51-1],OVCAR5,C18,Sensitive,Ctr,0.005274594498304033
PI(O-18:1_22:6),Area[s51-1],OVCAR5,C18,Sensitive,Ctr,0.005531150432709251
PI(O-18:0_22:6),Area[s51-1],OVCAR5,C18,Sensitive,Ctr,0.04351230578760421
PI(O-16:0_16:1),Area[s51-1],OVCAR5,C18,Sensitive,Ctr,0.02682458886986564
PI(16:0_19:3),Area[s51-1],OVCAR5,C18,Sensitive,Ctr,0.04817884045214345
PI(O-18:0_22:5),Area[s51-1],OVCAR5,C18,Sensitive,Ctr,0.028349380053782902
PI(18:0_22:2),Area[s51-1],OVCAR5,C18,Sensitive,Ctr,0.16867792276035729
PI(36:9),Area[s51-1],OVCAR5,C18,Sensitive,Ctr,0.03835159325628547
PI(O-7:0_11:0),Area[s51-1],OVCAR5,C18,Sensitive,Ctr,0.18161564490473914
PI(O-17:1_23:3),Area[s51-1],OVCAR5,C18,Sensitive,Ctr,0.02158426333201415
PI(O-16:0),Area[s51-1],OVCAR5,C18,Sensitive,Ctr,0.025180160416506146
PI(18:0_19:1),Area[s51-1],OVCAR5,C18,Sensitive,Ctr,0.39831886976575126
PI(P-20:6_23:2),Area[s51-1],OVCAR5,C18,Sensitive,Ctr,0.3150135135376678
PI(18:1_24:5),Area[s51-1],OVCAR5,C18,Sensitive,Ctr,0.04410945225972821
PI(16:0_16:1),Area[s56-1],SKOV3,C18,Sensitive,Ctr,1.0364974538862526
PI(16:1_18:2),Area[s56-1],SKOV3,C18,Sensitive,Ctr,0.1059726731452473
PI(16:1_18:1),Area[s56-1],SKOV3,C18,Sensitive,Ctr,0.7159541368271359
PI(16:0_18:1),Area[s56-1],SKOV3,C18,Sensitive,Ctr,12.08416361789253
PI(16:0_20:5),Area[s56-1],SKOV3,C18,Sensitive,Ctr,0.1756204647985067
PI(16:0_20:4),Area[s56-1],SKOV3,C18,Sensitive,Ctr,3.79109744449763
PI(22:1_14:2),Area[s56-1],SKOV3,C18,Sensitive,Ctr,0.03766309384905441
PI(16:0_20:3),Area[s56-1],SKOV3,C18,Sensitive,Ctr,2.263620984637752
PI(18:0_18:2),Area[s56-1],SKOV3,C18,Sensitive,Ctr,3.7658347974903137
PI(18:0_18:1),Area[s56-1],SKOV3,C18,Sensitive,Ctr,13.19743880486817
PI(18:1_18:0),Area[s56-1],SKOV3,C18,Sensitive,Ctr,0.09053712119647303
PI(36:1),Area[s56-1],SKOV3,C18,Sensitive,Ctr,0.04998456551402145
PI(16:0_22:6),Area[s56-1],SKOV3,C18,Sensitive,Ctr,0.9185229923674185
PI(18:1_20:4),Area[s56-1],SKOV3,C18,Sensitive,Ctr,4.323430108812504
PI(18:0_20:4),Area[s56-1],SKOV3,C18,Sensitive,Ctr,29.611431423763108
PI(18:0_20:3),Area[s56-1],SKOV3,C18,Sensitive,Ctr,3.5932670099989563
PI(18:1_22:6),Area[s56-1],SKOV3,C18,Sensitive,Ctr,0.24222322205809388
PI(22:6_18:0),Area[s56-1],SKOV3,C18,Sensitive,Ctr,1.335782292616565
PI(18:0_22:5),Area[s56-1],SKOV3,C18,Sensitive,Ctr,3.1178520699461014
PI(16:0_14:1),Area[s56-1],SKOV3,C18,Sensitive,Ctr,0.01453241411585555
PI(15:1_17:1),Area[s56-1],SKOV3,C18,Sensitive,Ctr,0.006312019238900255
PI(16:0_16:0),Area[s56-1],SKOV3,C18,Sensitive,Ctr,0.962978079603964
PI(16:0_17:1),Area[s56-1],SKOV3,C18,Sensitive,Ctr,0.25766895975542725
PI(O-16:0_20:4),Area[s56-1],SKOV3,C18,Sensitive,Ctr,0.35097334768140026
PI(17:1_18:1),Area[s56-1],SKOV3,C18,Sensitive,Ctr,0.3350877697692968
PI(17:0_18:1),Area[s56-1],SKOV3,C18,Sensitive,Ctr,0.8955607897944865
PI(O-16:0_22:6),Area[s56-1],SKOV3,C18,Sensitive,Ctr,0.14468382191458534
PI(O-16:0_22:5),Area[s56-1],SKOV3,C18,Sensitive,Ctr,0.3635042540643919
PI(17:0_20:4),Area[s56-1],SKOV3,C18,Sensitive,Ctr,0.44596809799291204
PI(18:0_19:3),Area[s56-1],SKOV3,C18,Sensitive,Ctr,0.18774767038240694
PI(18:0_20:2),Area[s56-1],SKOV3,C18,Sensitive,Ctr,2.843765511686451
PI(17:0_22:6),Area[s56-1],SKOV3,C18,Sensitive,Ctr,0.06549419771238522
PI(26:1_14:2),Area[s56-1],SKOV3,C18,Sensitive,Ctr,0.05707545244476976
PI(24:3_16:0),Area[s56-1],SKOV3,C18,Sensitive,Ctr,0.01308433219519828
PI(18:0_22:3),Area[s56-1],SKOV3,C18,Sensitive,Ctr,0.3454352508310442
PI(18:0_21:3),Area[s56-1],SKOV3,C18,Sensitive,Ctr,0.38957439374640057
PI(19:0_21:4),Area[s56-1],SKOV3,C18,Sensitive,Ctr,0.0421067512410676
PI(18:0_22:4),Area[s56-1],SKOV3,C18,Sensitive,Ctr,1.1310211056818378
PI(P-7:0_21:0),Area[s56-1],SKOV3,C18,Sensitive,Ctr,0.8347509942621367
PI(16:0_18:0),Area[s56-1],SKOV3,C18,Sensitive,Ctr,2.1415009169269785
PI(18:1_19:1),Area[s56-1],SKOV3,C18,Sensitive,Ctr,0.7514659964115059
PI(18:0_20:1),Area[s56-1],SKOV3,C18,Sensitive,Ctr,0.6047269401879858
PI(17:1_20:4),Area[s56-1],SKOV3,C18,Sensitive,Ctr,0.03872205437966777
PI(18:1_21:3),Area[s56-1],SKOV3,C18,Sensitive,Ctr,0.4083314992534983
PI(O-13:1_15:0),Area[s56-1],SKOV3,C18,Sensitive,Ctr,0.8355092430865604
PI(P-11:0_21:1),Area[s56-1],SKOV3,C18,Sensitive,Ctr,0.03437871991651789
PI(14:0_16:0),Area[s56-1],SKOV3,C18,Sensitive,Ctr,0.04290310383381205
PI(14:0_20:4),Area[s56-1],SKOV3,C18,Sensitive,Ctr,0.011402655718683345
PI(12:0_16:0),Area[s56-1],SKOV3,C18,Sensitive,Ctr,0.0005246191837226409
PI(O-16:0_16:0),Area[s56-1],SKOV3,C18,Sensitive,Ctr,0.0649958235684581
PI(O-16:0_18:1),Area[s56-1],SKOV3,C18,Sensitive,Ctr,0.12240229205369031
PI(O-18:0_18:1),Area[s56-1],SKOV3,C18,Sensitive,Ctr,0.16276965254102446
PI(18:0_18:0),Area[s56-1],SKOV3,C18,Sensitive,Ctr,0.11211969501084902
PI(O-18:0_20:4),Area[s56-1],SKOV3,C18,Sensitive,Ctr,0.3371100984742248
PI(20:4_20:4),Area[s56-1],SKOV3,C18,Sensitive,Ctr,0.007013947520132076
PI(P-11:0_22:1),Area[s56-1],SKOV3,C18,Sensitive,Ctr,0.004142639851086326
PI(19:1_20:4),Area[s56-1],SKOV3,C18,Sensitive,Ctr,0.4023142151203211
PI(16:1_22:6),Area[s56-1],SKOV3,C18,Sensitive,Ctr,0.5082589340992439
PI(15:0_16:0),Area[s56-1],SKOV3,C18,Sensitive,Ctr,0.02810340631843223
PI(18:1_14:2),Area[s56-1],SKOV3,C18,Sensitive,Ctr,0.023996108061044307
PI(16:0_16:3),Area[s56-1],SKOV3,C18,Sensitive,Ctr,0.025384376237456062
PI(16:0_17:0),Area[s56-1],SKOV3,C18,Sensitive,Ctr,0.17645544798770366
PI(17:0_18:0),Area[s56-1],SKOV3,C18,Sensitive,Ctr,1.5127871480823758
PI(4:0_10:3),Area[s56-1],SKOV3,C18,Sensitive,Ctr,0.08530049671067312
PI(P-9:0_22:1),Area[s56-1],SKOV3,C18,Sensitive,Ctr,0.004186683335720283
PI(O-18:1_22:6),Area[s56-1],SKOV3,C18,Sensitive,Ctr,0.021862548775948152
PI(O-18:0_22:6),Area[s56-1],SKOV3,C18,Sensitive,Ctr,0.11199109830033371
PI(O-16:0_16:1),Area[s56-1],SKOV3,C18,Sensitive,Ctr,0.020267029227805353
PI(16:0_19:3),Area[s56-1],SKOV3,C18,Sensitive,Ctr,0.04739450529153496
PI(O-18:0_22:5),Area[s56-1],SKOV3,C18,Sensitive,Ctr,0.11413554406648561
PI(18:0_22:2),Area[s56-1],SKOV3,C18,Sensitive,Ctr,0.1476790311580407
PI(36:9),Area[s56-1],SKOV3,C18,Sensitive,Ctr,0.040432492469826775
PI(O-7:0_11:0),Area[s56-1],SKOV3,C18,Sensitive,Ctr,0.12596133221577716
PI(O-17:1_23:3),Area[s56-1],SKOV3,C18,Sensitive,Ctr,0.012064399236422696
PI(O-16:0),Area[s56-1],SKOV3,C18,Sensitive,Ctr,0.04562356252864447
PI(18:0_19:1),Area[s56-1],SKOV3,C18,Sensitive,Ctr,0.36985440749382464
PI(P-20:6_23:2),Area[s56-1],SKOV3,C18,Sensitive,Ctr,0.301080481300665
PI(18:1_24:5),Area[s56-1],SKOV3,C18,Sensitive,Ctr,0.050627361782507124
PI(16:0_16:1),Area[s61-1],OVCAR3,C18,Sensitive,Ctr,3.4778067629410963
PI(16:1_18:2),Area[s61-1],OVCAR3,C18,Sensitive,Ctr,0.5162333700099733
PI(16:1_18:1),Area[s61-1],OVCAR3,C18,Sensitive,Ctr,3.2224906410578313
PI(16:0_18:1),Area[s61-1],OVCAR3,C18,Sensitive,Ctr,15.472278031828926
PI(16:0_20:5),Area[s61-1],OVCAR3,C18,Sensitive,Ctr,0.5897713092428434
PI(16:0_20:4),Area[s61-1],OVCAR3,C18,Sensitive,Ctr,4.959285390606329
PI(22:1_14:2),Area[s61-1],OVCAR3,C18,Sensitive,Ctr,0.20704862289390868
PI(16:0_20:3),Area[s61-1],OVCAR3,C18,Sensitive,Ctr,2.5219235701143172
PI(18:0_18:2),Area[s61-1],OVCAR3,C18,Sensitive,Ctr,3.909805474407068
PI(18:0_18:1),Area[s61-1],OVCAR3,C18,Sensitive,Ctr,7.892809619304411
PI(18:1_18:0),Area[s61-1],OVCAR3,C18,Sensitive,Ctr,0.06653304846663359
PI(36:1),Area[s61-1],OVCAR3,C18,Sensitive,Ctr,0.031958213606963416
PI(16:0_22:6),Area[s61-1],OVCAR3,C18,Sensitive,Ctr,1.4547102354877
PI(18:1_20:4),Area[s61-1],OVCAR3,C18,Sensitive,Ctr,3.5446092379960366
PI(18:0_20:4),Area[s61-1],OVCAR3,C18,Sensitive,Ctr,21.265924372297043
PI(18:0_20:3),Area[s61-1],OVCAR3,C18,Sensitive,Ctr,3.4349570051755327
PI(18:1_22:6),Area[s61-1],OVCAR3,C18,Sensitive,Ctr,0.19335406437708286
PI(22:6_18:0),Area[s61-1],OVCAR3,C18,Sensitive,Ctr,0.99551103319531
PI(18:0_22:5),Area[s61-1],OVCAR3,C18,Sensitive,Ctr,1.9311220890956862
PI(16:0_14:1),Area[s61-1],OVCAR3,C18,Sensitive,Ctr,0.14398419464625484
PI(15:1_17:1),Area[s61-1],OVCAR3,C18,Sensitive,Ctr,0.09354296320523928
PI(16:0_16:0),Area[s61-1],OVCAR3,C18,Sensitive,Ctr,0.566137010572857
PI(16:0_17:1),Area[s61-1],OVCAR3,C18,Sensitive,Ctr,0.31874332267340344
PI(O-16:0_20:4),Area[s61-1],OVCAR3,C18,Sensitive,Ctr,0.46447518449275227
PI(17:1_18:1),Area[s61-1],OVCAR3,C18,Sensitive,Ctr,0.2919274686782066
PI(17:0_18:1),Area[s61-1],OVCAR3,C18,Sensitive,Ctr,0.42893152217160435
PI(O-16:0_22:6),Area[s61-1],OVCAR3,C18,Sensitive,Ctr,0.7203388708528884
PI(O-16:0_22:5),Area[s61-1],OVCAR3,C18,Sensitive,Ctr,0.9885359811616624
PI(17:0_20:4),Area[s61-1],OVCAR3,C18,Sensitive,Ctr,0.2236443434299587
PI(18:0_19:3),Area[s61-1],OVCAR3,C18,Sensitive,Ctr,0.5211402063454509
PI(18:0_20:2),Area[s61-1],OVCAR3,C18,Sensitive,Ctr,2.9227986678832587
PI(17:0_22:6),Area[s61-1],OVCAR3,C18,Sensitive,Ctr,0.040074763037247406
PI(26:1_14:2),Area[s61-1],OVCAR3,C18,Sensitive,Ctr,0.09871776239753151
PI(24:3_16:0),Area[s61-1],OVCAR3,C18,Sensitive,Ctr,0.016052759503527022
PI(18:0_22:3),Area[s61-1],OVCAR3,C18,Sensitive,Ctr,0.437006932694174
PI(18:0_21:3),Area[s61-1],OVCAR3,C18,Sensitive,Ctr,0.45764345746611945
PI(19:0_21:4),Area[s61-1],OVCAR3,C18,Sensitive,Ctr,0.05296335949273462
PI(18:0_22:4),Area[s61-1],OVCAR3,C18,Sensitive,Ctr,1.090236190166511
PI(P-7:0_21:0),Area[s61-1],OVCAR3,C18,Sensitive,Ctr,0.8561000701130205
PI(16:0_18:0),Area[s61-1],OVCAR3,C18,Sensitive,Ctr,2.6357154048686886
PI(18:1_19:1),Area[s61-1],OVCAR3,C18,Sensitive,Ctr,0.3645661492556805
PI(18:0_20:1),Area[s61-1],OVCAR3,C18,Sensitive,Ctr,0.27350891569905345
PI(17:1_20:4),Area[s61-1],OVCAR3,C18,Sensitive,Ctr,0.055354863701737714
PI(18:1_21:3),Area[s61-1],OVCAR3,C18,Sensitive,Ctr,0.3264087176571103
PI(O-13:1_15:0),Area[s61-1],OVCAR3,C18,Sensitive,Ctr,0.6756223778226761
PI(P-11:0_21:1),Area[s61-1],OVCAR3,C18,Sensitive,Ctr,0.04294809758281645
PI(14:0_16:0),Area[s61-1],OVCAR3,C18,Sensitive,Ctr,0.07583060550246373
PI(14:0_20:4),Area[s61-1],OVCAR3,C18,Sensitive,Ctr,0.053482766073549244
PI(12:0_16:0),Area[s61-1],OVCAR3,C18,Sensitive,Ctr,0.0024050400281453266
PI(O-16:0_16:0),Area[s61-1],OVCAR3,C18,Sensitive,Ctr,0.04996191806863514
PI(O-16:0_18:1),Area[s61-1],OVCAR3,C18,Sensitive,Ctr,0.13554704385763547
PI(O-18:0_18:1),Area[s61-1],OVCAR3,C18,Sensitive,Ctr,0.06380158260354166
PI(18:0_18:0),Area[s61-1],OVCAR3,C18,Sensitive,Ctr,0.07251762904822733
PI(O-18:0_20:4),Area[s61-1],OVCAR3,C18,Sensitive,Ctr,0.30704170930663366
PI(20:4_20:4),Area[s61-1],OVCAR3,C18,Sensitive,Ctr,0.009476169244811681
PI(P-11:0_22:1),Area[s61-1],OVCAR3,C18,Sensitive,Ctr,0.021265648874264863
PI(19:1_20:4),Area[s61-1],OVCAR3,C18,Sensitive,Ctr,0.1340651527737498
PI(16:1_22:6),Area[s61-1],OVCAR3,C18,Sensitive,Ctr,0.753923445390302
PI(15:0_16:0),Area[s61-1],OVCAR3,C18,Sensitive,Ctr,4.325006116212318e-13
PI(18:1_14:2),Area[s61-1],OVCAR3,C18,Sensitive,Ctr,0.229976531087187
PI(16:0_16:3),Area[s61-1],OVCAR3,C18,Sensitive,Ctr,0.2867150462255749
PI(16:0_17:0),Area[s61-1],OVCAR3,C18,Sensitive,Ctr,0.31268414404090034
PI(17:0_18:0),Area[s61-1],OVCAR3,C18,Sensitive,Ctr,3.238947537395224
PI(4:0_10:3),Area[s61-1],OVCAR3,C18,Sensitive,Ctr,0.0768840413005932
PI(P-9:0_22:1),Area[s61-1],OVCAR3,C18,Sensitive,Ctr,0.009976934600557597
PI(O-18:1_22:6),Area[s61-1],OVCAR3,C18,Sensitive,Ctr,0.15812468786610878
PI(O-18:0_22:6),Area[s61-1],OVCAR3,C18,Sensitive,Ctr,0.4425736227449568
PI(O-16:0_16:1),Area[s61-1],OVCAR3,C18,Sensitive,Ctr,0.07452750261045805
PI(16:0_19:3),Area[s61-1],OVCAR3,C18,Sensitive,Ctr,0.16330578576929192
PI(O-18:0_22:5),Area[s61-1],OVCAR3,C18,Sensitive,Ctr,0.34662613968703093
PI(18:0_22:2),Area[s61-1],OVCAR3,C18,Sensitive,Ctr,0.10847330213382667
PI(36:9),Area[s61-1],OVCAR3,C18,Sensitive,Ctr,0.03906667715360696
PI(O-7:0_11:0),Area[s61-1],OVCAR3,C18,Sensitive,Ctr,0.027439262503577026
PI(O-17:1_23:3),Area[s61-1],OVCAR3,C18,Sensitive,Ctr,0.024876399069565142
PI(O-16:0),Area[s61-1],OVCAR3,C18,Sensitive,Ctr,0.016595261399761693
PI(18:0_19:1),Area[s61-1],OVCAR3,C18,Sensitive,Ctr,1.5365023015333708
PI(P-20:6_23:2),Area[s61-1],OVCAR3,C18,Sensitive,Ctr,0.4127660914069694
PI(18:1_24:5),Area[s61-1],OVCAR3,C18,Sensitive,Ctr,0.019368371022213587
PI(16:0_16:1),Area[s66-1],HOSE,C18,Sensitive,Ctr,0.15386185100270702
PI(16:1_18:2),Area[s66-1],HOSE,C18,Sensitive,Ctr,0.15364535716557445
PI(16:1_18:1),Area[s66-1],HOSE,C18,Sensitive,Ctr,0.6851802230307028
PI(16:0_18:1),Area[s66-1],HOSE,C18,Sensitive,Ctr,10.336264539762324
PI(16:0_20:5),Area[s66-1],HOSE,C18,Sensitive,Ctr,0.1612897078146958
PI(16:0_20:4),Area[s66-1],HOSE,C18,Sensitive,Ctr,1.2812271159336985
PI(22:1_14:2),Area[s66-1],HOSE,C18,Sensitive,Ctr,0.29221466699592047
PI(16:0_20:3),Area[s66-1],HOSE,C18,Sensitive,Ctr,1.8808293729468195
