treatment,species,p,log2FC,q,-log10p
Ctr,PC(16:1_18:1),0.24135706914344687,0.17987174342187173,0.704821870627489,0.6173399763627604
Ctr,PC(16:1_18:3),0.6991744066047472,0.21872139952889028,0.9270390460831746,0.15541447744220666
Ctr,PC(16:1_19:2COOH),0.816795665634675,0.10725809898886736,0.9459725957228838,0.08788657546633227
Ctr,PC(16:1_20:5),0.938467492260062,0.009087341165090667,0.9817813765182186,0.02758076633848699
Ctr,PC(16:1_22:6),1.0,0.13818334594504836,1.0,-4.342945178152237e-11
Ctr,PC(17:0COOH_16:1),0.5880288957688339,-0.2761162062801422,0.8533590072742834,0.23060133207345127
Ctr,PC(17:0COOH_18:1),0.06749226006191951,-0.2772461125977911,0.6826241134751773,1.170746028083025
Ctr,PC(17:0_17:1COOH),0.3506965944272446,-0.11693110043678574,0.7587799043062201,0.4550684513560418
Ctr,PC(17:0_18:0),0.15743034055727553,0.25937672243700755,0.6830467113077794,0.802911564796475
Ctr,PC(17:0_18:1),0.31137770897832817,-0.25491844728212165,0.7448029621793176,0.5067124809483288
Ctr,PC(17:0_26:1),0.5880288957688339,-0.8398618213243499,0.8533590072742834,0.23060133207345127
