group,species,p,log2FC,q,-log10p
Resistant,PE(O-5:0_11:1),0.4436570559117131,-1.3528629878836858,0.9002046733754052,0.352952606982676
Resistant,PE(P-11:0_12:1),0.6125874125874127,-0.19667142593312548,0.9002046733754052,0.2128319312260859
Resistant,PE(P-11:0_15:1),0.6125874125874127,0.5271402188690065,0.9002046733754052,0.2128319312260859
Resistant,PE(P-12:0_20:4),0.5992448359443866,-0.34233239747901606,0.9002046733754052,0.22239569978423884
Resistant,PE(P-12:0_20:5),0.7441250623860661,-1.1592594236335514,0.9480131540737603,0.12835406797138113
Resistant,PE(P-12:0_22:6),0.35020138917929555,-0.6198940269688406,0.9002046733754052,0.45568213536526514
Resistant,PE(P-16:0_16:0),0.778865578865579,-0.19237302588675934,0.9480131540737603,0.10853748886253317
Resistant,PE(P-16:0_16:1),0.6125874125874127,-0.22602835514722722,0.9002046733754052,0.2128319312260859
Resistant,PE(P-16:0_18:1),0.9550893550893552,-0.14581534312718333,0.9712090066520448,0.01995599527457442
Resistant,PE(P-16:0_18:2),0.33566433566433573,-0.25726415921344403,0.898834498834499,0.47409479996009096
Resistant,PE(P-16:0_20:3),0.8665112665112666,-0.026473056367834126,0.9535580604073757,0.062225786100332525
Resistant,PE(P-16:0_20:4),0.46340326340326343,-0.27317051396263387,0.9002046733754052,0.3340409120297112
Resistant,PE(P-16:0_20:5),0.8665112665112666,-0.4498870960453964,0.9535580604073757,0.062225786100332525
Resistant,PE(P-16:0_22:5),0.778865578865579,-0.07158226311598434,0.9480131540737603,0.10853748886253317
Resistant,PE(P-16:0_22:6),0.6125874125874127,-0.1837871644285313,0.9002046733754052,0.2128319312260859
Resistant,PE(P-16:3_4:0),0.46340326340326343,0.18537676784864873,0.9002046733754052,0.3340409120297112
Resistant,PE(P-17:0_18:1),0.6125874125874127,0.31463636264017963,0.9002046733754052,0.2128319312260859
Resistant,PE(P-17:0_20:4),0.5358197358197359,-0.10447189167967343,0.9002046733754052,0.2709812940066779
Resistant,PE(P-18:0_16:0),0.5358197358197359,0.1547656246950982,0.9002046733754052,0.2709812940066779
Resistant,PE(P-18:0_18:1),0.46340326340326343,0.796856301107155,0.9002046733754052,0.3340409120297112
Resistant,PE(P-18:0_20:1),0.09386169386169387,0.8564134225905483,0.6854747945657036,1.0275116121565775
Resistant,PE(P-18:0_20:3),0.778865578865579,0.7520645896497967,0.9480131540737603,0.10853748886253317
Resistant,PE(P-18:0_20:4),0.39689199689199695,0.6764395640776969,0.9002046733754052,0.40132765820358507
Resistant,PE(P-18:0_22:1),0.6125874125874127,0.2739171043779544,0.9002046733754052,0.2128319312260859
Resistant,PE(P-18:0_22:3),0.280963480963481,0.5693667603098075,0.8793792066519341,0.5513501249464876
Resistant,PE(P-18:0_22:5),0.778865578865579,0.41560368194076913,0.9480131540737603,0.10853748886253317
Resistant,PE(P-18:0_24:5),0.8665112665112666,-0.19960672830634457,0.9535580604073757,0.062225786100332525
Resistant,PE(P-18:0_24:6),0.8665112665112666,-0.22905051925534167,0.9535580604073757,0.062225786100332525
Resistant,PE(P-18:1_18:1),0.5358197358197359,0.272342372269699,0.9002046733754052,0.2709812940066779
Resistant,PE(P-18:1_20:1),0.46340326340326343,0.2566299728534788,0.9002046733754052,0.3340409120297112
Resistant,PE(P-18:1_22:5),0.151981351981352,1.1017558838074368,0.7475001189286904,0.8182096961670489
Resistant,PE(P-18:1_22:6),0.778865578865579,-0.18381098385217268,0.9480131540737603,0.10853748886253317
Resistant,PE(P-20:0_20:4),0.9550893550893552,0.4871456205300119,0.9712090066520448,0.01995599527457442
Resistant,PE(P-20:2),0.11788375716644336,-1.0444666916514775,0.7088369624954991,0.9285460304902592
Resistant,PE(P-20:6_12:1),0.4226780741706355,4.4304449423089585,0.9002046733754052,0.3739902798980813
Resistant,PE(P-20:6_18:1),0.27116035987740905,-0.45586636915812156,0.8793792066519341,0.5667737982170183
Resistant,PE(P-24:8_24:4),0.778865578865579,0.06971339243891539,0.9480131540737603,0.10853748886253317
Resistant,PE(P-24:8_24:5),0.6943278943278944,0.14595959733494418,0.9453843080961726,0.15843538673428506
Resistant,PE(P-49:15),0.04009324009324009,1.6966242809563332,0.5368039368039368,1.396928844193964
Resistant,PE(P-4:0_14:0),0.778865578865579,0.13408082968856705,0.9480131540737603,0.10853748886253317
Resistant,PE(P-7:0_13:0),0.9077864979090875,-0.2683711129668211,0.9712090066520448,0.04201628103771227
Sensitive,PE(12:0CHO_32:0),0.6056288011736202,-1.3024246604358107,0.740896147628642,0.2177934797154149
Sensitive,PE(13:1_8:0CHO),0.11568501330321677,0.28043434796225997,0.22852531316455119,0.9367228987651945
Sensitive,PE(14:0_16:1),0.012630828581031383,-1.2799008213415424,0.04476514247100828,1.8985681553992948
Sensitive,PE(14:0_20:5),0.0004145249606891126,-3.159830578772879,0.004552505239855399,3.382449208443038
Sensitive,PE(16:0COOH_18:0),0.0004801065833438227,-1.2760934470101024,0.005030682025472229,3.31866224837547
Sensitive,PE(16:0_16:1),0.00014553211120120062,-1.1330296819712784,0.0021920774249680843,3.8370408719791946
Sensitive,PE(16:0_17:1),5.9659924157889225e-06,-1.3078068519216348,0.00047926805740171015,5.224310023626267
Sensitive,PE(16:0_18:0),0.48978585233669536,-0.2334559629244528,0.6312213391077197,0.30999376371398557
Sensitive,PE(16:0_18:1),0.0011086342492354195,-0.6440705660812988,0.009213132898818486,2.955211669625663
Sensitive,PE(16:0_19:0COOH),0.00010648864835169632,-1.291755382313801,0.001833126018054201,3.9726962775484163
Sensitive,PE(16:0_20:4),0.00041558139119011935,-1.2155675919352666,0.004552505239855399,3.381343802917064
Sensitive,PE(16:0_20:5),0.0001977816265185538,-1.817732233742714,0.0026480762217206367,3.703813836291728
Sensitive,PE(16:0_22:6),0.0014492345191457316,-1.2874470521803953,0.011642183970470711,2.8388613001382033
Sensitive,PE(16:1_16:1),0.0005538808945948657,-2.1069074439226267,0.005339411823894505,3.2565835366120885
Sensitive,PE(16:1_18:1),0.021325874972265443,-0.8957583565899352,0.0667472190690386,1.6710931392338788
Sensitive,PE(16:1_18:2),6.595663082822642e-05,-1.5156223409326637,0.0014450498208729609,4.180740878473959
Sensitive,PE(16:1_19:3COOH),0.00035878070263020787,-2.5245533924129306,0.004550849964941058,3.44517080290447
Sensitive,PE(16:1_22:6),0.010147831973593488,-1.178087808427012,0.0400922541907546,1.993626728099413
